report_id,timestamp,latitude,longitude,description,category,severity,image_path
R-2649,2026-09-05T15:37:39,12.963685,79.179225,Street flooded from storm runoff right outside the pharmacy after hours of heavy rain.,waterlogging,33,images/waterlog_02.jpg
R-2650,2026-09-05T15:40:07,12.980159,79.19,Stagnant rainwater is pooling near the curb because the heavy rain washed trash over the drain grates.,waterlogging,38,images/waterlog_03.jpg
R-2651,2026-09-05T15:40:23,12.950071,79.174937,Water is bubbling up very slowly through a microscopic hole in the blacktop. It's been flowing continuously since yesterday evening.,pipe_leak,58,images/trickle_03.jpg
R-2652,2026-09-05T15:40:26,12.965104,79.15003,The side street pavement is dark and soaked in a specific spot. A slow trickle has been oozing up from a crack for nearly forty eight hours.,pipe_leak,63,images/trickle_01.jpg
R-2653,2026-09-05T15:42:05,12.99727,79.154733,Old mattress and box springs dumped right on the corner grass patch near the park entrance.,normal_road,17,images/noise_03.jpg
R-2654,2026-09-05T15:42:07,12.987408,79.185525,"Road surface has some lingering wetness from the rain, causing minor splashing as cars go by.",wet_road,44,images/wetroad_03.jpg
R-2655,2026-09-05T15:42:47,12.976718,79.179313,"The asphalt has some lingering moisture from the rain, causing cars to create a soft hissing sound.",wet_road,21,images/wetroad_03.jpg
R-2656,2026-09-05T15:42:54,12.962143,79.181871,"Just some damp pavement left behind by the morning storm, with light spray coming off the tires.",wet_road,34,images/wetroad_02.jpg
R-2657,2026-09-05T15:48:24,12.982083,79.145261,"A massive water main split open near the medical center, causing heavy sheets of water to flood the block and crack the pavement.",water_main_leak,89,images/burst_01.jpg
R-2658,2026-09-05T15:48:44,12.982105,79.145282,"hey u gotta send a truck fast, a main blew out and its shooting water like mad while the street starts to cave in.",water_main_leak,77,images/burst_04.jpg
R-2659,2026-09-05T15:49:17,12.975408,79.169654,Standing puddles across the lane are forcing cyclists onto the sidewalk after the heavy rain.,waterlogging,36,images/waterlog_07.jpg
R-2660,2026-09-05T15:50:17,12.950036,79.17263,Big orange tomcat with a torn ear hanging out near the dumpster behind the seafood restaurant.,normal_road,9,images/noise_05.jpg
R-2661,2026-09-05T15:51:30,12.989996,79.160082,There is a persistent little puddle that stays filled right by the alleyway. It has been leaking slowly out of the ground since Saturday.,pipe_leak,54,images/trickle_06.jpg
R-2662,2026-09-05T15:52:02,12.989338,79.183766,"The road surface is slightly damp from the passing weather front, leading to gentle splashing.",wet_road,39,images/wetroad_03.jpg
R-2663,2026-09-05T15:52:33,12.981448,79.184768,Slow drainage after the heavy rain has turned the alley into a muddy pool of stagnant water.,waterlogging,34,images/waterlog_08.jpg
R-2664,2026-09-05T15:53:44,12.98192,79.145024,Immediate dispatch: Severe underground pipe rupture creating an intense fountain that is rapidly breaking up the surrounding roadway.,water_main_leak,84,images/burst_04.jpg
R-2665,2026-09-05T15:55:13,12.970025,79.170876,Street flooded from storm downpours and the heavy rain left water nearly reaching storefront doors.,waterlogging,36,images/waterlog_02.jpg
R-2666,2026-09-05T15:57:05,12.990009,79.160117,The pavement close to the mailbox has a dark wet spot that remains all day. A tiny leak has been feeding a shallow puddle there since yesterday afternoon with zero rain.,pipe_leak,54,images/trickle_06.jpg
R-2667,2026-09-05T15:57:20,12.993383,79.175782,The heavy storm left behind deep stagnant rainwater that refuses to recede from the blocked drains.,waterlogging,33,images/waterlog_07.jpg
R-2668,2026-09-05T15:57:45,12.987192,79.177879,Standing puddles across the lane are soaking delivery bikes after the heavy rain passed through.,waterlogging,31,images/waterlog_01.jpg
R-2669,2026-09-05T16:00:04,13.001483,79.174404,Street flooded from storm water accumulation and slow drainage keeps the lane underwater following the rain.,waterlogging,39,images/waterlog_06.jpg
R-2670,2026-09-05T16:01:52,12.982105,79.145042,"Emergency alert: water pipe burst beneath the pavement on Kenwood Road. Water is rushing out uncontrollably, creating a severe flood.",pipe_leak,77,images/burst_06.jpg
R-2671,2026-09-05T16:02:59,12.998252,79.168092,Stagnant rainwater is spreading across the tarmac because the heavy rain washed mud into the gutters.,waterlogging,49,images/waterlog_02.jpg
R-2672,2026-09-05T16:04:01,12.993605,79.165807,Slow drainage caused the street to stay flooded for hours after the heavy rain finally stopped.,waterlogging,36,images/waterlog_08.jpg
R-2673,2026-09-05T16:04:41,12.990052,79.159987,Water has been continuously oozing through a seam in the concrete driveway apron. The resulting little pool has not dried up at all over the past forty eight hours.,pipe_leak,44,images/trickle_06.jpg
R-2674,2026-09-05T16:04:49,12.979918,79.170321,Passing vehicles are kicking up a fine mist from the wet road spots left by the recent rain.,wet_road,27,images/wetroad_01.jpg
R-2675,2026-09-05T16:07:09,12.997183,79.160091,"The street is a bit damp after the rain stopped, nothing hazardous but traffic is spraying a little.",wet_road,37,images/wetroad_02.jpg
R-2676,2026-09-05T16:09:26,12.99206,79.180488,"Just reporting some damp tarmac due to the weather we just had, totally normal conditions.",wet_road,25,images/wetroad_02.jpg
R-2677,2026-09-05T16:12:21,12.989065,79.17611,"The pavement feels slightly slick and damp from the afternoon rain, cars are splashing mildly.",wet_road,35,images/wetroad_02.jpg
R-2678,2026-09-05T16:15:48,12.952457,79.144327,Stop sign at the four-way junction of Pine and 4th is completely covered in political stickers.,normal_road,21,images/noise_04.jpg
R-2679,2026-09-05T16:15:58,12.995037,79.18501,The manhole is spewing foul liquid all over the pavement. The smell is making people turn around.,sewer_overflow,64,images/drain_05.jpg
R-2680,2026-09-05T16:18:08,12.96498,79.15002,A slow underground leak is causing water to seep past the curb edge. It has been trickling steadily since Saturday morning and the weather is completely bone dry.,pipe_leak,65,images/trickle_06.jpg
R-2681,2026-09-05T16:19:04,12.981767,79.1452,"Water is shooting directly out of cracked pavement on 4th Avenue, forming a powerful current that is washing away the street.",water_main_leak,89,images/burst_05.jpg
R-2682,2026-09-05T16:28:08,12.98417,79.181629,Residual dampness on the roadway from the rain shower makes the blacktop look quite dark.,wet_road,23,images/wetroad_04.jpg
R-2683,2026-09-05T16:28:49,12.981718,79.145014,bro the road is totally lifting up because a water pipe snapped underneath and its gushing out a massive amount of liquid.,water_main_leak,93,images/burst_04.jpg
R-2684,2026-09-05T16:28:50,12.990362,79.157332,Street flooded from storm surges near the market and the heavy rain left water ankle-deep.,waterlogging,43,images/waterlog_06.jpg
R-2685,2026-09-05T16:30:37,12.988386,79.16497,"The lane has some light moisture left from the rain, resulting in soft tire spray from passing cars.",wet_road,34,images/wetroad_03.jpg
R-2686,2026-09-05T16:32:33,12.986126,79.169762,"Streets are somewhat damp right now because of the rain, causing minor splashing from traffic.",wet_road,32,images/wetroad_03.jpg
R-2687,2026-09-05T16:33:16,12.955089,79.13507,Filthy black water is overflowing from the sewer line on birch road. Please send a crew out.,sewer_overflow,64,images/drain_05.jpg
R-2688,2026-09-05T16:33:36,13.001683,79.166123,"The road is a bit damp from today's weather system, with occasional spray behind vehicles.",wet_road,34,images/wetroad_01.jpg
R-2689,2026-09-05T16:35:58,12.965028,79.150008,The earth surrounding the utility box is turned into a muddy patch. It has been holding standing water for more than a day without any recent storms.,pipe_leak,51,images/trickle_04.jpg
R-2690,2026-09-05T16:39:15,12.950047,79.174901,A very thin stream of clean water is sliding down the road shoulder. This slow trickle started sometime yesterday and has been flowing at a constant low rate.,pipe_leak,61,images/trickle_04.jpg
R-2691,2026-09-05T16:39:16,12.998403,79.168124,Stagnant rainwater is collecting in a massive pool by the playground because of the heavy rain.,waterlogging,38,images/waterlog_08.jpg
R-2692,2026-09-05T16:43:01,12.964919,79.149984,The grassy strip near the alley entrance is squishy and soaked through. Water has been slowly weeping from the soil there since Sunday with no precipitation.,pipe_leak,62,images/trickle_02.jpg
R-2693,2026-09-05T16:43:44,12.981953,79.144737,"Critical emergency: Major subterranean pipe break resulting in an aggressive, heavy flow that is tearing the asphalt to pieces.",water_main_leak,81,images/burst_04.jpg
R-2694,2026-09-05T16:44:57,12.981782,79.144944,Danger! Water main just ruptured on 10th Ave near the station. High pressure water is blasting right out of the asphalt.,pipe_leak,81,images/burst_03.jpg
R-2695,2026-09-05T17:00:32,12.982057,79.145106,"Water is bubbling up aggressively through splitting blacktop near the train station, signaling an urgent main failure.",water_main_leak,83,images/burst_08.jpg
R-2696,2026-09-05T17:04:18,12.987209,79.161082,Slow drainage after the heavy rain means cars are pushing waves of water across the lane.,waterlogging,36,images/waterlog_07.jpg
R-2697,2026-09-05T17:04:31,12.990028,79.15991,A minor perpetual puddle has formed right on the blacktop over the water line. It refuses to evaporate and has been sitting there continuously for two days.,pipe_leak,48,images/trickle_02.jpg
R-2698,2026-09-05T17:04:40,12.955054,79.13498,"Severe sewer overflow happening right now, dirty water is spilling into the street and smelling awful.",sewer_overflow,70,images/drain_03.jpg
R-2699,2026-09-05T17:07:11,13.001777,79.173907,"Just a touch of dampness on the ground after the rain cleared, everything is moving normally.",wet_road,22,images/wetroad_01.jpg
R-2700,2026-09-05T17:12:33,12.990038,79.160009,The side street asphalt stays glistening and wet in a specific spot. A slow underground leak has been active there since Saturday evening with clear skies.,pipe_leak,48,images/trickle_03.jpg
R-2701,2026-09-05T17:15:17,12.976592,79.170689,"The asphalt is holding onto some moisture from the rain, causing mild tire swish as cars pass.",wet_road,33,images/wetroad_04.jpg
R-2702,2026-09-05T17:18:23,12.995962,79.179635,Standing puddles across the lane are masking deep potholes following yesterday's heavy rain.,waterlogging,38,images/waterlog_03.jpg
R-2703,2026-09-05T17:19:37,12.965025,79.149943,Water keeps bubbling up in tiny amounts through a fracture in the street. It has created a small permanent puddle that will not go away.,pipe_leak,56,images/trickle_06.jpg
R-2704,2026-09-05T17:20:17,12.989546,79.134104,Cracked pavement on the walking bridge over the creek has sharp edges sticking straight up.,normal_road,14,images/noise_05.jpg
R-2705,2026-09-05T17:22:14,12.965009,79.150032,The ground by the pedestrian ramp is mushy and water is standing still. It has been leaking from underneath for nearly forty eight hours straight.,pipe_leak,51,images/trickle_06.jpg
R-2706,2026-09-05T17:26:03,12.985948,79.175363,Street flooded from storm downpours and the heavy rain has trapped residents inside their yards.,waterlogging,44,images/waterlog_04.jpg
R-2707,2026-09-05T17:31:18,12.98199,79.144953,URGENT: Severe water line explosion on 28th Street. Water is gushing fiercely from the ground and trapping cars in deep water.,pipe_leak,84,images/burst_07.jpg
R-2708,2026-09-05T17:32:33,12.99039,79.159339,Passing auto traffic is throwing up small amounts of water from the damp road surface.,wet_road,34,images/wetroad_04.jpg
R-2709,2026-09-05T17:38:48,12.949975,79.174987,A gentle and continuous trickle is running along the gutter line. It began yesterday and has maintained the exact same slow pace despite the sunny weather.,pipe_leak,61,images/trickle_02.jpg
R-2710,2026-09-05T17:43:19,12.990419,79.171556,"The heavy rain overloaded the local storm drains, leaving stagnant rainwater sitting across the avenue.",waterlogging,39,images/waterlog_03.jpg
R-2711,2026-09-05T17:44:10,12.996565,79.178434,"The pavement is damp following the recent rain, creating a light mist behind fast drivers.",wet_road,39,images/wetroad_03.jpg
R-2712,2026-09-05T17:45:26,12.984783,79.157848,Slow drainage is causing the street to stay flooded long after the heavy rain cleared out.,waterlogging,42,images/waterlog_02.jpg
R-2713,2026-09-05T17:52:03,12.984902,79.175618,Standing puddles across the lane are splashing cyclists as heavy rain runoff refuses to drain.,waterlogging,45,images/waterlog_03.jpg
R-2714,2026-09-05T17:52:38,12.982161,79.144969,hey the street just cracked in half cuz a big water pipe blew underneath and its shooting water way up in the air.,water_main_leak,88,images/burst_07.jpg
R-2715,2026-09-05T17:56:01,12.987611,79.164348,"Some damp patches remaining on the street after the weather front, traffic is flowing fine.",wet_road,21,images/wetroad_02.jpg
R-2716,2026-09-05T17:57:16,12.981158,79.164507,Street flooded from storm backup and the heavy rain left a greasy layer of water everywhere.,waterlogging,30,images/waterlog_05.jpg
R-2717,2026-09-05T18:04:53,12.981824,79.144993,Urgent notification: Catastrophic water line explosion producing a high-velocity jet that is actively fracturing the road structure.,water_main_leak,83,images/burst_04.jpg
